draejes,ADV,bare chested
draejin,NOUN,gin
draekokonas,NOUN,dry coconut
draeleg,ADV,barefoot
draem,VERB,dry
draeples,NOUN,desert
draetaem,NOUN,drought
draev,NOUN,drive
draeva,NOUN,driver
draevem,VERB,drive
draevin,NOUN,drive in theatre
drag,NOUN,drug
dragem,VERB,drag
dragstoa,NOUN,chemist
dram,NOUN,drum
draon,VERB,drown
draonem,VERB,drown
Dravai,PROPN,Dravai
dren,NOUN,drain
drenem,VERB,drain
dres,NOUN,dress
dresa,NOUN,orderly
dresap,VERB,dress up
dresem,VERB,dress
drif,VERB,drift
dril,NOUN,drill
drilim,VERB,drill
drim,NOUN,dream
dring,VERB,drink
dringhaed,VERB,drink secretly
dringim,VERB,drink
dro,VERB,draw
droem,VERB,draw
droemap,VERB,draw
drong,ADJ,drunk
drongman,NOUN,drunk
dropem,VERB,drop
drowota,VERB,draw water
Drusila,NOUN,Drusilla
Dutronome,NOUN,Deuteronomy
ea,NOUN,air
Eakal,NOUN,Air Caledonie
EAP,PROPN,Education Assistance Program
Eas,PROPN,Eas
ebe,INTJ,disbelief
Ebel,NOUN,Abel
ebisi,NOUN,alphabet
Ebrham,NOUN,Abraham
EC,PROPN,European Commission
edita,NOUN,editor
edukesen,NOUN,education
edukesenol,ADJ,educational
eduketem,VERB,educate
edyukesen,NOUN,education
edyukesenol,ADJ,educational
edyuketem,VERB,educate
Efate,PROPN,Efate
Efesas,NOUN,Ephesus
efil,NOUN,airfield
efos,NOUN,Air Force
eg,NOUN,egg
Ehluga,PROPN,Monga Ehluga
eit,NUM,eight
eiti,NUM,eighty
eitin,NUM,eighteen
ej,ADJ,age
eka,NOUN,acre
Eken,PROPN,Eken Plantation
Ekipe,PROPN,Ekipe
eklesia,ADJ,christened
ekolpiblik,NOUN,French primary school
ekondisen,NOUN,airconditioner
ekonomi,NOUN,economy
eks,ADJ,ignorant
eks,NOUN,name of letter X
eksam,NOUN,examination
eksampol,NOUN,example
eksasaes,NOUN,exercise
eksasasem,VERB,exercise
Eksodas,NOUN,Exodus
eksos,NOUN,exhaust
ekspae,VERB,expired
ekspek,VERB,expect
ekspekted,VERB,expected
ekspektem,VERB,expect
eksplen,VERB,explain
eksplenem,VERB,explain
ekspresen,NOUN,expression
eksre,NOUN,xray
Elaeja,NOUN,Elijah
elda,NOUN,elder
elefen,NOUN,elephant
eli,ADJ,early
Elia,PROPN,Elia
Elisabet,NOUN,Elisabeth
Elislis,PROPN,Elislis
em,PRON,he / she
Emae,PROPN,Emae
Emalus,NOUN,USP Camus / Port Vila
Emanam,PROPN,Emanam
Emanie,PROPN,Emanie R
Emau,PROPN,Emau
embasi,NOUN,embassy
emel,NOUN,airmail
Emeltungan,PROPN,Emeltungan
Emetnaniu,PROPN,Emetnaniu
emia,NOUN,that one
Emten,PROPN,Emten (Club Hippique)
emti,ADJ,empty
Emua,PROPN,Emua
en,NOUN,end
Ena,PROPN,Ena
enaji,NOUN,energy
Enalngunia,PROPN,Enalngunia
Enam,PROPN,Enam
Enaola,PROPN,Enaola
Enauhrat,PROPN,Enauhrat
Enawra,PROPN,Enawra
Endu,PROPN,Endu Pehakul
Endu,PROPN,Endu Poal
Enegam,PROPN,Enegam
enemi,NOUN,enemy
enggejem,VERB,hang up telephone
eni,NUM,any
Eniai,PROPN,Eniai
Enimb,PROPN,Enimb
enitaem,NOUN,cassava variety
Eniu,PROPN,Eniu
eniwan,NOUN,anyone
enjel,NOUN,angel
enjin,NOUN,engine
enjinman,NOUN,ship's engineer
enjinso,NOUN,chainsaw
enjoe,VERB,enjoy
enjoem,VERB,enjoy
enkarejem,VERB,encourage
Enkarwandam,PROPN,Enkarwandam
Enkatele,PROPN,Enkatele
Enkem,PROPN,Enkem
Enmila,PROPN,Enmila
Enpek,PROPN,Enpek Lapen
Enuaker,PROPN,Enuaker
envaeromen,NOUN,environment
Envelbwavi,PROPN,Envelbwavi
Envere,PROPN,Envere
envlop,NOUN,envelope
Epafrodaetas,NOUN,Epaphroditus
Epao,PROPN,Epao
Epi,PROPN,Epi
epot,NOUN,airport
Epril,NOUN,April
Epule,PROPN,Epule
Erakor,PROPN,Erakor
Eramango,PROPN,Erromango
Erastas,NOUN,Erastus
Erata,PROPN,Erata
Eratap,PROPN,Eratap
eria,NOUN,area
Ero,PROPN,Erromango
Eromanga,PROPN,Erromango
Eron,NOUN,Aaron
Erromango,PROPN,Erromango
Erueti,PROPN,Erueti
Esake,PROPN,Esake
Esia,NOUN,Asia
Esikel,NOUN,Ezekiel
Esiliki,PROPN,Esiliki
eski,NOUN,esky
eskius,INTJ,excuse me
Espiegle,PROPN,Espiegle Bay
Esra,NOUN,Ezra
Esta,NOUN,Ester
etasivil,NOUN,register of births deaths and marriages
Ethaul,PROPN,Ethaul
etkwek,NOUN,earthquake
Eton,PROPN,Eton
Etong,PROPN,Etong
Euta,PROPN,Euta
evri,NUM,every
evriwan,ADV,everyone
Exil,PROPN,Mon Exil
fa,NOUN,musical note
faea,NOUN,fire
faealaet,ADJ,go very fast
faeaman,NOUN,fireman
faeawin,VERB,sail with the wind
faeawud,NOUN,firewood
faebaglas,NOUN,fibreglass
faef,NOUN,five
faefaerap,VERB,explode
faefdei,NOUN,five day feast
faefkona,NOUN,five corner fruit
faefmael,NOUN,high velocity rifle
faefminit,NOUN,Polarid camera
faefsel,NOUN,torch
faefsiro,NOUN,fifty
fael,NOUN,file
faelem,VERB,file
faen,NOUN,fine
faenem,VERB,find
faenemaot,VERB,find out
faenol,NOUN,final
faerap,VERB,explode
faerem,VERB,fire
faet,VERB,fight
faetem,VERB,fight
faetfaetem,VERB,fight
faevaglas,NOUN,fibreglass
fak,NOUN,fuck
fakem,VERB,fuck
fakis,NOUN,fax machine
faks,NOUN,fax machine
faktri,NOUN,factory
Fali,PROPN,Fali
Falibour,PROPN,Falibour
fam,NOUN,farm
fama,NOUN,farmer
famasi,NOUN,pharmacy
famle,NOUN,family
famli,NOUN,family
Fanafo,PROPN,Fanafo
fandesen,NOUN,foundation
fanel,NOUN,funnel
fanem,VERB,fan
fani,NOUN,funny
faniman,NOUN,joker
Fanla,PROPN,Fanla
Fanrereo,PROPN,Fanrereo
fanresing,NOUN,fundraising
Fantan,PROPN,Fantan
Fanto,PROPN,Fanto
Fantor,PROPN,Fantor
faol,NOUN,chicken
faolfis,NOUN,butterfly fish
faolman,NOUN,rooster
faolwoman,NOUN,hen
Farabour,PROPN,Farabour
Farabru,PROPN,Farabru
Faramenmenkonkon,PROPN,Faramenmenkonkon
Faramsu,PROPN,Faramsu
Faraptawonwon,PROPN,Faraptawonwon
Fararpupol,PROPN,Fararpupol
farawe,ADP,far away
farawe,ADV,far away
Fareafau,PROPN,Fareafau
Farealapa,PROPN,Farealapa
Farisi,NOUN,Pharisee
Fartavo,PROPN,Fartavo
Faru,PROPN,Faru
Farun,PROPN,Farun
Farun,PROPN,Farun
fas,VERB,get stuck
fasbon,NOUN,first born
fasem,VERB,fasten
fasfala,NOUN,fast man
fasfas,ADJ,crowded
fasfasem,VERB,tie
fasfowod,NOUN,fast forward
fasin,NOUN,fashion
faskwota,NOUN,first quarter of moon
fastaem,ADJ,beforehand
fastok,NOUN,foreword
fat,VERB,fart
fata,NOUN,father
fatfat,ADJ,fat
fatfatwan,ADJ,fat
Fatima,PROPN,Fatima
fatom,NOUN,fathom
Februari,NOUN,February
Febwari,NOUN,February
feks,NOUN,fax machine
fel,VERB,fail
fenda,NOUN,fender
fenis,NOUN,fence
fes,NOUN,face
fesem,VERB,face
fesfesem,VERB,face
Fetukai,PROPN,Fetukai
fi,NOUN,fee
Fibuevono,PROPN,Fibuevono
fidim,VERB,feed
fifti,NUM,fifty
fiftififti,NOUN,bisexual
fiftin,NUM,fifteen
figtri,NOUN,fig tree
fiks,VERB,arrange sexual partner
fiksim,VERB,repair
fiksimap,VERB,repair
fil,NOUN,field
Filadelfia,NOUN,Philadelphia
filem,NOUN,film or movie
Filiks,NOUN,Felix
filim,VERB,feel
Filimon,NOUN,Philemon
Filip,NOUN,Philip
Filipae,NOUN,Philippi
filipin,NOUN,filipino
Filistia,NOUN,Philistia
filsave,VERB,recognise by touch
filwoka,NOUN,field worker
fimane,NOUN,fees
Fimele,PROPN,Fimele
fingga,NOUN,finger
fingganel,NOUN,fingernail
Fingil,PROPN,Fingil
finis,VERB,finish
finisim,VERB,finish
finiswok,VERB,finish work
Finonge,PROPN,Finonge
fis,NOUN,fish
fisaman,NOUN,fisherman
fisanjips,NOUN,fish and chips
fiseri,NOUN,Fisheries department
fising,VERB,fishing
fislaen,NOUN,fishing line
fisposentri,NOUN,fish poison tree
fitim,VERB,fitting
fiu,NUM,few
fiuja,NOUN,future
fius,NOUN,fuse
fiva,NOUN,fever
flae,NOUN,fly
flae,VERB,fly
flaeaot,VERB,fly out
flaeg,NOUN,flag
flaem,VERB,fly
flaemaot,VERB,fly out
flaengfis,NOUN,flying fish
flaengfokis,NOUN,flying fox
flaerap,NOUN,wick lamp
flaewil,NOUN,flywheel
flaoa,NOUN,flower
flaoa,NOUN,flour
flas,ADJ,flash
flasem,VERB,decorate
flasflasem,VERB,decorate
flastoelet,NOUN,flush toilet
flatbun,NOUN,shoulderblade
flatem,VERB,completely finish
flatemdaon,VERB,knock down completely
flatfis,NOUN,flounder
flathed,NOUN,hammerhead shark
flatnaora,NOUN,slipper lobster
flem,NOUN,flame
fli,NOUN,flea
floa,NOUN,floor
floahaos,NOUN,house on posts with raised wooden floor
flot,VERB,float
flota,NOUN,float
flotman,NOUN,floater
fo,NOUN,four
fodei,NOUN,very strong kava
fofet,NOUN,forfeit
fofogivim,VERB,forgive
fofogotem,VERB,forget
foget,VERB,forget
fogetem,VERB,forget
fogetemaot,VERB,completely forget
fogif,VERB,forgive
fogiv,VERB,forgive
fogivim,VERB,forgive
fogud,ADV,for good
fok,NOUN,fork
fokes,VERB,focus
foklif,NOUN,forklift
fokona,NOUN,square or rectangle
fokonafis,NOUN,boxfish
fokonarem,VERB,square off
fokreva,NOUN,confluence
foksel,NOUN,crew quarters
fokspun,NOUN,fork and spoon
fokwaea,NOUN,barbed wire
fokwota,NOUN,join of rivers
fol,NOUN,fault
foldaon,VERB,fall over
folem,VERB,follow
folemap,VERB,follow
folfoldaon,VERB,fall down
folfolem,VERB,follow
fols,ADJ,false
folskil,NOUN,false keel
fom,NOUN,form
foman,NOUN,foreman
fomap,VERB,become established
fomemap,VERB,establish
Fonah,PROPN,Fonah
Fonisia,NOUN,Phoenicia
fonkad,NOUN,phone card
Fonmur,PROPN,Fonmur Ranvu
Fonteng,PROPN,Fonteng
Fontengro,PROPN,Fontengro
foram,NOUN,forum
Forari,PROPN,Forari
fored,NOUN,forehead
Foreks,NOUN,Four-X beer
Foreland,PROPN,Foreland
forestri,NOUN,Forestry department
Forjenale,PROPN,Forjenale
fos,ADJ,force
fosem,VERB,force
fosiro,NOUN,forty
Fosta,NOUN,fosters
fot,NOUN,fault
foti,NOUN,forty
fotieit,NOUN,forty
fotifaef,NOUN,forty
fotifo,NOUN,forty
fotin,NOUN,fourteen
fotinaen,NOUN,forty
Fotinweiu,PROPN,Fotinweiu
fotiseven,NOUN,forty
fotisikis,NOUN,forty
fotitri,NOUN,forty
fotitu,NOUN,forty
fotiwan,NOUN,forty
foto,NOUN,photo
fotokopi,NOUN,photocopy
fotokopia,NOUN,photocopier
fowil,NOUN,four wheel drive
fowod,NOUN,forward
fraed,ADJ,fried
Fraede,NOUN,Friday
fraen,VERB,fry
fraenem,VERB,fry
fraenpan,NOUN,frying pan
fraepan,NOUN,frypan
fraeraes,NOUN,fried rice
fraet,ADJ,fright
fraetem,VERB,frighten
fraetfraet,VERB,scared
frampan,NOUN,frying pan
fran,NOUN,front
franem,VERB,fry
frang,NOUN,Franc
Franis,NOUN,French
franjipani,NOUN,frangipani
frem,NOUN,frame
fren,NOUN,friend
frenem,VERB,date
frenhaed,VERB,befriend secretly
fres,ADJ,fresh
freswin,NOUN,breeze
freswota,NOUN,fresh water
Freswota,NOUN,Port Vila suburb
fri,ADJ,free
fridom,NOUN,freedom
Frijia,NOUN,Phrygia
frikik,NOUN,free kick
frikwensi,NOUN,frequency
fril,NOUN,frill
from,ADP,because of
frombwas,NOUN,wild raspberry
frut,NOUN,fruit
frutflae,NOUN,fruit fly
frutmasis,NOUN,matchstick
ful,NOUN,fool
fulap,ADJ,full
fulbak,NOUN,full back
fulblaen,ADJ,completely blind
fulbotel,ADJ,full bottle
fuldei,NOUN,whole day
fuldrong,ADJ,completely drunk
fulfulumap,VERB,fill up
fulis,INTJ,ridiculous
fulkros,ADJ,furious
fulmak,NOUN,total amount
fulmanis,NOUN,full month
fulmun,NOUN,full moon
fulnaet,NOUN,whole night
fulnamba,NOUN,complete
fulpaket,NOUN,whole packet
fulpaoa,NOUN,full power
fulspid,NOUN,full speed
fulstop,NOUN,period
fulsut,NOUN,suit
fulswing,ADV,full swing
fultaed,NOUN,high tide
fultaem,NOUN,full time
fulumap,VERB,fill
fulwan,ADJ,completely
fulwik,NOUN,full week
fulyia,NOUN,full year
Funaspef,PROPN,Funaspef
fut,NOUN,foot
futbol,NOUN,football
futbrek,NOUN,footbreak
futi,VERB,absolutely buggered
futnot,NOUN,footnote
futrul,NOUN,ruler
futsal,NOUN,indoor soccer
Futuna,PROPN,Futuna
fuye,VERB,rummage
gad,VERB,guard
gadem,VERB,guard
gadman,NOUN,security guard
Gaeas,NOUN,Gaius
gaed,NOUN,girl guide
galan,NOUN,gallon
galap,VERB,gallop
Galesia,NOUN,Galatia
galik,NOUN,garlic
Galile,PROPN,Galile
Galili,NOUN,Galilee
galvanaes,ADJ,galvanised
Gamaliel,NOUN,Gamaliel
Gamalna,PROPN,Gamalna
Gambulu,PROPN,Gambulu School
gan,NOUN,gun
gaoj,NOUN,gouge chisel
garaj,NOUN,garage
Garamal,PROPN,Garamal
garandel,NOUN,granadilla
garandela,NOUN,granadilla
garen,NOUN,garden
gat,NOUN,gut
gat,VERB,have
gata,NOUN,gutter
gato,NOUN,donut
gato,NOUN,cake
gatowit,NOUN,donut in figure 8 shape
Gatteville,PROPN,Gatteville
Gaua,PROPN,Gaua
gavman,NOUN,government
geko,NOUN,gecko
gel,NOUN,girl
gelfren,NOUN,girlfriend
geligeli,NOUN,effeminate man
gem,NOUN,game
Genesaret,NOUN,Gennesaret
ges,VERB,guess
gesem,VERB,guess
get,NOUN,gate
getpos,NOUN,gatepost
gia,NOUN,gear
giabokis,NOUN,gearbox
giaman,VERB,lie
gifwe,VERB,give way
Gingonikoru,PROPN,Gingonikoru
ginigras,NOUN,spear grass
GIP,PROPN,Government Investment Program
girap,VERB,get up
girapem,VERB,awaken
Giraud,PROPN,Giraud
gita,NOUN,guitar
givap,VERB,give up
givgivhan,VERB,help
givgivim,VERB,give
givhan,VERB,help
givim,VERB,give
givimaot,VERB,give out
givimbak,VERB,repay
gladhat,NOUN,grace
glaesin,NOUN,glycine
glas,NOUN,glass
glasbol,NOUN,glass bowl
glasong,NOUN,ice-cube
glirisidi,NOUN,glyricidea tree
glirisidia,NOUN,glyricidea tree
glis,VERB,slip / slide
glisglisim,VERB,slide past
glisim,VERB,slide past
glisim,VERB,catch side on
glob,NOUN,globe
glu,NOUN,glue
gluim,VERB,glue
glutri,NOUN,tree
go,VERB,go
goan,INTJ,you're joking
goaot,VERB,go out
goap,VERB,go up
goap,VERB,grow up
gobak,VERB,return
godaon,VERB,cheap
goe,NOUN,gauze
gogo,ADV,on and on
gohed,VERB,continue
gokros,VERB,cross
gol,NOUN,goal
gol,NOUN,gold
goli,NOUN,goal keeper
goljen,NOUN,gold chain
golkipa,NOUN,goal keeper
golring,NOUN,gold ring
golwaj,NOUN,gold watch
gonoria,NOUN,gonorrhea
goraon,VERB,travel
gos,NOUN,ghost
gotru,VERB,go through
GoV,PROPN,Government of Vanuatu
gowe,VERB,go away
graduesen,NOUN,graduation
graduet,VERB,graduate
gradyuesen,NOUN,graduation
gradyuet,VERB,graduate
gramafon,NOUN,gramaphone
granem,VERB,grind
granston,NOUN,grindstone
graon,NOUN,ground
graonpot,NOUN,clay pot
gras,NOUN,grass
grasket,NOUN,grass skirt
grasopa,NOUN,grasshopper
grastri,NOUN,bush pandanus
greda,NOUN,grader
gref,NOUN,grave
grefrut,NOUN,grapefruit
grenadin,NOUN,grenadine
grep,NOUN,grape
grepfrut,NOUN,grapefruit
gres,NOUN,grace
grin,NOUN,green
grinbun,NOUN,Chinese cabbage
grinkokonas,NOUN,green coconut
grinkopra,NOUN,undried copra
grinleta,NOUN,deportation order
grinlised,NOUN,green lizard
grinpijin,NOUN,green pidgeon
grinsnel,NOUN,green snail
griri,ADJ,greedy
gris,NOUN,grease
grisgrisim,VERB,grease
grisim,VERB,grease
gro,VERB,grow
gros,NOUN,carton
gru,VERB,grow
gruap,VERB,grow up
grup,NOUN,group
gud,ADJ,good
gudaftenun,INTJ,good afternoon
gudbae,INTJ,good bye
gudfala,ADJ,good
gudfasin,NOUN,proper behaviour
gudgudfala,ADJ,good
gudgudwan,NOUN,good one
gudhan,NOUN,skilled
gudhat,NOUN,generosity
gudhed,ADJ,sober
gudlak,INTJ,good luck
gudmoning,INTJ,good morning
gudnaet,INTJ,good night
gudnem,NOUN,reputation
gudnius,NOUN,good news
gudsap,ADV,fortunately
gudtaem,NOUN,fine weather
gudwan,NOUN,good one
Gun,PROPN,Gun
gurmang,NOUN,sucker of plant
gus,NOUN,goose
gwava,NOUN,guava
haba,NOUN,harbour
Habakuk,NOUN,Habakkuk
hablok,VERB,full to brim
had,ADJ,hard
hadkes,NOUN,experienced person
hadlaef,NOUN,difficult life
hadleba,NOUN,hard labour
hadtaem,NOUN,hard times
hadvaes,NOUN,vice
hadwok,NOUN,hard work
haebiskis,NOUN,hibiscus
haed,VERB,hide
haedem,VERB,hide
haedhaed,VERB,hide
haedhaedem,VERB,hide
haejakem,VERB,engage in illicit sex
haekomisin,NOUN,high commission
haekomisina,NOUN,high commissioner
haeman,NOUN,dignitary
haenem,NOUN,respected name
haesem,VERB,hoist
haeskul,NOUN,high school
haf,NUM,half
hafbak,NOUN,halfback
hafded,ADJ,unconcious
hafem,VERB,cut in two
hafemti,ADJ,half empty
hafgraon,NOUN,part of piece of land
hafhaf,ADJ,remaining
hafhaf,ADJ,partial
hafkakae,NOUN,unfinished food
hafkas,NOUN,part Ni-Vanuatu
hafkrangke,ADJ,crazy
hafkraon,NOUN,half crown
hafmad,ADJ,crazy
hafnaet,NOUN,first light
hafples,NOUN,part of larger area
hafpopo,NOUN,half a paw paw
hafraon,NOUN,half round
hafrod,NOUN,halfway
hafroten,VERB,going off
hafsik,ADJ,unwell
hafslip,VERB,doze
haftaem,NOUN,half time
haftan,ADJ,half cooked copra
haftudak,NOUN,first light
hafwe,NOUN,half way
Hagae,NOUN,Haggai
Hahomlam,PROPN,Hahomlam
hakso,NOUN,hacksaw
Halalulu,PROPN,Halalulu
Halatamarino,PROPN,Halatamarino
Halava,PROPN,Halava
haleluia,INTJ,hallelujah
Halovu,PROPN,Halovu
halpem,VERB,help
hama,NOUN,hammer
hamarem,VERB,pound
hamas,INTJ,how much
hamasak,NOUN,hammerhead shark
hambag,VERB,be a nuisance
hambega,NOUN,hamburger
han,NOUN,hand
hanbag,NOUN,handbag
hanbol,VERB,touch ball with hand
hanbom,NOUN,grenade
hanbrek,NOUN,handbrake
handel,NOUN,handle
handikap,ADJ,handicap
handikraf,NOUN,handicaft
handred,NUM,hundred
handredleg,NOUN,centipede
hanga,NOUN,coat hanger
hangem,VERB,hang
hangemap,VERB,hang up
hanggri,ADJ,hungry
hangraon,VERB,loiter
hani,NOUN,honey
hanibi,NOUN,honeybee
hanisakel,NOUN,bouganivillea
hankaf,NOUN,handcuff
hankafem,VERB,handcuff
hanraet,NOUN,handwriting
hanslasa,NOUN,weed cutter
hanwaj,NOUN,watch
hao,INTJ,how
haos,NOUN,house
haosboe,NOUN,man who takes care of children
haosgel,NOUN,house girl
hapas,ADV,half past
hapen,VERB,happen
hapi,ADJ,happy
harem,VERB,hear
haremsave,VERB,hear
haremsave,VERB,understand
hariap,VERB,hurry up
hariapem,VERB,hurry
hariken,NOUN,hurricane
Harimal,PROPN,Harimal
Harop,PROPN,Harop
Hasevaia,PROPN,Hasevaia
Hasevata,PROPN,Hasevata
hashas,NOUN,Hash House Harriers
hat,NOUN,heart
hatatak,NOUN,heart attack
Hatbol,PROPN,Hatbol
havana,NOUN,Havanah
Havanah,PROPN,Port Havanah
havem,VERB,wear
havsak,NOUN,haversack
hea,NOUN,hair
Hebron,PROPN,Hebron
hed,NOUN,head
hedbol,VERB,head ball
hedem,VERB,head ball
hedjif,NOUN,paramount chief
hedkwota,NOUN,headquarters
hedman,NOUN,leader
hedmasta,NOUN,headmaster
hedtakis,NOUN,head tax
hedtija,NOUN,head teacher
hekta,NOUN,hectare
hel,NOUN,hell
helikopta,NOUN,helicopter
helpem,VERB,help
helt,NOUN,health
helti,ADJ,healthy
hem,PRON,it
Hemertabos,PROPN,Hemertabos
hemia,NOUN,that
Heremes,NOUN,Hermes
Herodias,NOUN,Herodias
Hesekia,NOUN,Hezekiah
heven,NOUN,heaven
hevi,ADJ,heavy
Hibru,NOUN,Hebrew
Hibrus,NOUN,Hebrews
hil,NOUN,hill
him,NOUN,hymn
him,NOUN,hymn
himbuk,NOUN,hymnbook
Hingal,PROPN,Hingal
hinsis,NOUN,hinge
hip,NOUN,heap
hipap,VERB,gather
hipimap,VERB,gather
hipip,INTJ,hip hip
Hirang,PROPN,Hirang
histri,NOUN,history
hitim,VERB,heat
Hiu,PROPN,Hiu
ho,NOUN,hoe
hok,NOUN,hawk
Hokai,PROPN,Hokai
hoknaet,NOUN,owl
Hokua,PROPN,Hokua
hol,NOUN,hole
holan,INTJ,steady on
holem,VERB,hold
holholem,VERB,hold
holi,ADJ,holy
holide,NOUN,holiday
holilan,NOUN,oleander
Hollen,PROPN,Hollen
hom,NOUN,home
Homo,PROPN,Homo Bay
hon,NOUN,horn
Hone,PROPN,Hone
honet,NOUN,wasp
honorabol,ADJ,honourable
hos,NOUN,horse
Hosana,NOUN,Hosanna
hostes,NOUN,air hostess
hotem,VERB,heat
hotsan,NOUN,heat
hotstaf,NOUN,hard liquor
hotwota,NOUN,hot water
hu,INTJ,who
Hubiku,PROPN,Hubiku
huia,INTJ,who
huk,NOUN,hook
Hukarere,PROPN,Hukarere
huknaef,NOUN,hook knife
hukum,VERB,hook
hukwom,NOUN,hook worm
hunggwe,NOUN,pig killing ceremony
hurei,INTJ,hooray
i,PART,used to join subject and object
ia,NOUN,ear
IAC,PROPN,Industry Advisory Committee
iafon,NOUN,earphone
Iakumeapsen,PROPN,Iakumeapsen
Iamravang,PROPN,Iamravang
Ianaikuaihuk,PROPN,Ianaikuaihuk
Ianapai,PROPN,Ianapai
Ianarao,PROPN,Ianarao
Ianemra,PROPN,Ianemra
Ianfulia,PROPN,Ianfulia
Iankula,PROPN,Iankula
Iankwa,PROPN,Iankwa Nenpek
Iansip,PROPN,Iansip
Ianuak,PROPN,Ianuak
Ianumnawa,PROPN,Ianumnawa
iapaep,NOUN,stethoscope
Iapnamal,PROPN,Iapnamal
iaring,NOUN,earring
Iarkei,PROPN,iarkei
Iarkunuie,PROPN,Iarkunuie
Iasoa,PROPN,Iasoa
Iatap,PROPN,Iatap
Iatukuri,PROPN,Iatukuri
Iaueru,PROPN,Iaueru
Iden,NOUN,Eden
Idumia,NOUN,Idumea
Ienfitana,PROPN,Ienfitana
Ienkuru,PROPN,Ienkuru
Ifa,PROPN,Ifa
Ifira,PROPN,Ifira
Ifo,PROPN,Ifo
igel,NOUN,hawk
Ihlereng,PROPN,Ihlereng
Ijip,NOUN,Egypt
Ikakahak,PROPN,Ikakahak
Ikalev,PROPN,Ikalev
Ikaokao,PROPN,Ikaokao
Ikaoras,PROPN,Ikaoras
Ikapow,PROPN,Ikapow
Ikiti,PROPN,Ikiti
Ikiyo,PROPN,Ikiyo
Ikoniam,NOUN,Iconium
ikonomi,NOUN,economy
Ikunakut,PROPN,Ikunakut
Ikunala,PROPN,Ikunala
Ikunap,PROPN,Ikunap
Ikunara,PROPN,Ikunara
Ikunuingen,PROPN,Ikunuingen
Ikurakau,PROPN,Ikurakau
Ikurakus,PROPN,Ikurakus
Ikurup,PROPN,Ikurup
Ikutuhmien,PROPN,Ikutuhmien
Ilamre,PROPN,Ilamre
ileksen,NOUN,election
ileksen,NOUN,election
ilektem,VERB,elect
ilfis,NOUN,eel
Ili,PROPN,Ili
Ilisilis,PROPN,Ilisilis
Ilmanga,PROPN,Ilmanga
Ilpanak,PROPN,Ilpanak
Ilpeutu,PROPN,Ilpeutu
Imaemsine,PROPN,Imaemsine
Imaen,PROPN,Imaen
Imafen,PROPN,Imafen
Imai,PROPN,Imai
Imakal,PROPN,Imakal
Imaki,PROPN,Imaki
Imale,PROPN,Imale
Imalet,PROPN,Imalet
Imana,PROPN,Imana
Imanaka,PROPN,Imanaka
Imapel,PROPN,Imapel
Imapusaine,PROPN,Imapusaine
Imarae,PROPN,Imarae
Imarkakak,PROPN,Imarkakak
Imaru,PROPN,Imaru
Imasu,PROPN,Imasu
Imayo,PROPN,Imayo
Imealone,PROPN,Imealone
imegresen,NOUN,immigration
imeil,NOUN,email
imeilem,VERB,send email message
imej,NOUN,image
imel,NOUN,email
imelem,VERB,send email message
Imereupow,PROPN,Imereupow
imigresen,NOUN,immigration department
Imnakaip,PROPN,Imnakaip
impoten,ADJ,important
independen,ADJ,independent
independens,NOUN,independence
indipenden,ADJ,independent
indipendens,NOUN,independence
infomesen,NOUN,information
ing,NOUN,ink
ingbin,NOUN,ink bean
ingkludum,VERB,include
Inglan,NOUN,England
Inglis,NOUN,English
inkludum,VERB,include
insaed,ADV,inside
insaed,ADP,inside
insis,NOUN,inch
institusen,NOUN,institution
intanet,NOUN,internet
interes,ADJ,interested
intres,ADJ,interested
INTV,PROPN,Vanuatu Institute of Technology
invitesen,NOUN,invitation
Ipai,PROPN,Ipai
Ipau,PROPN,Ipau
Ipayato,PROPN,Ipayato
Ipeukel,PROPN,Ipeukel
Ipilmai,PROPN,Ipilmai
ipkagien,PROPN,ipkagien
Ipota,PROPN,Ipota
Iquaramanu,PROPN,Iquaramanu
ira,INTJ,sorry
iraira,INTJ,sorry
Irakik,PROPN,Irakik
IRCC,PROPN,IRCC
IRHO,PROPN,IRHO
Irulkolewa,PROPN,Irulkolewa
is,NOUN,east
Isaaka,PROPN,Isaaka
Isaka,PROPN,Isaka
Isangel,PROPN,Isangel
Isarkei,PROPN,Isarkei
Isavai,PROPN,Isavai
isi,ADJ,easy
Isia,PROPN,Isia
Isiai,PROPN,Isiai
Isini,PROPN,Isini
Iskariot,NOUN,Iscariot
iskos,NOUN,east coast
Isrel,NOUN,Israel
Ista,NOUN,Easter
Isuan,PROPN,Isuan
Itakoma,PROPN,Itakoma
Itali,NOUN,Italy
Itangutu,PROPN,Itangutu
Itapua,PROPN,Itapua
Itaromara,PROPN,Itaromara
Itavai,PROPN,Itavai
Itchepthav,PROPN,Itchepthav
Itiopia,NOUN,Ethiopia
Itonga,PROPN,Itonga
Itunga,PROPN,Itunga
ivanjelis,NOUN,evangelist
iven,ADJ,even
iven,NOUN,event
ivining,NOUN,evening
Iwahlan,PROPN,Iwahlan
Iwahu,PROPN,Iwahu
Iwarao,PROPN,Iwarao
Iwarua,PROPN,Iwarua
Iwel,PROPN,Iwel
Jaena,NOUN,China
Jaenis,NOUN,Chinese
Jaeras,NOUN,Jairus
jag,NOUN,jug
jaj,NOUN,judge
jajem,VERB,judge
jajem,VERB,charge
jaket,NOUN,jacket
jakfrut,NOUN,jackfruit
jakol,NOUN,charcoal
